parent_name,parent_smiles,parent_inchi,metabolite_name,metabolite_smiles,metabolite_inchi,enzymes,fingerprint_similarity,reaction_type
aflatoxin b1,COC1=CC2=C(C3=C1C1=C(C(=O)CC1)C(=O)O3)C1C=COC1O2,,Aflatoxin M1 ,COC1=CC2=C(C3=C1C1=C(C(=O)CC1)C(=O)O3)C1(O)C=COC1O2,,CYP1A2 ,0.92,Allylic hydroxylation
aflatoxin b1,COC1=CC2=C(C3=C1C1=C(C(=O)CC1)C(=O)O3)C1C=COC1O2,,Aflatoxin Q1 ,COC1=CC2=C(C3=C1C1=C(C(=O)CC1O)C(=O)O3)C1C=COC1O2,,CYP3A4 ,0.95,Allylic hydroxylation
albendazole,CCCSC1=CC=C2N=C(N=C(O)OC)NC2=C1,,,CCCS(=O)C1=CC=C2N=C(N=C(O)OC)NC2=C1,,CYP1A2;CYP3A4,0.85,S-Oxidation
alfentanil,CCC(=O)N(C1=CC=CC=C1)C1(COC)CCN(CCN2N=NN(CC)C2=O)CC1,,N-phenylpropionamide,CCC(O)=NC1=CC=CC=C1,,CYP3A4,0.09,N-dealkylation of tertiary carboxamide
alfentanil,CCC(=O)N(C1=CC=CC=C1)C1(COC)CCN(CCN2N=NN(CC)C2=O)CC1,,"2‐(4‐ethyl‐5‐oxo‐1,2,3,4‐tetrazol‐1‐yl)acetaldehyde",CCN1N=NN(CC=O)C1=O,,CYP3A4,0.25,N-dealkylation of alicyclic tertiary amine
alilusem,CC1=CC=CC=C1C(=O)N1CCC(=NOS(=O)(=O)O)C2=CC=C(Cl)C=C21,,,O=C(C1=CC=CC=C1CO)N1CCC(=NOS(=O)(=O)O)C2=CC=C(Cl)C=C21,,CYP2C9;CYP3A4,0.97,Aliphatic Hydroxylation
almotriptan,CN(C)CCC1=CNC2=CC=C(CS(=O)(=O)N3CCCC3)C=C12,,2-OH-almotriptan,CN(C)CCC1=CNC2=CC=C(CS(=O)(=O)N3CCCC3O)C=C12,,CYP2D6; CYP3A4,0.87,Hydroxylation of heteroalicyclic secondary carbon
almotriptan,CN(C)CCC1=CNC2=CC=C(CS(=O)(=O)N3CCCC3)C=C12,,methyl(2-{5-[(pyrrolidine-1-sulfonyl)methyl]-1H-indol-3-yl}ethyl)amine,CNCCC1=CNC2=CC=C(CS(=O)(=O)N3CCCC3)C=C12,,CYP1A2; CYP2C8; CYP2E1; CYP2D6; CYP3A4,0.99,N-dealkylation of acyclic tertiary amine
alpha_dihydroergocryptine,CC(C)C1(N=C(O)C2CC3C4=CC=CC5=C4C(=CN5)CC3N(C)C2)OC2(O)C3CCCN3C(=O)CN2C1=O,,,CC(C)C1(N=C(O)C2CC3C4=CC=CC5=C4C(=CN5)CC3N(C)C2)OC2(O)C3CCC(O)N3C(=O)CN2C1=O,,CYP3A4,0.99,Aliphatic Hydroxylation
alpha-thujone,CC1C(=O)CC2(C(C)C)CC12,,4-hydroxy-alpha-thujone,CC(C)C12CC(=O)C(C)(O)C1C2,,CYP2A6; CYP2B6; CYP2D6; CYP3A4,0.55,Hydroxylation of penultimate aliphatic tertiary carbon
alpha-thujone,CC1C(=O)CC2(C(C)C)CC12,,7-hydroxy-alpha-thujone,CC1C(=O)CC2(C(C)(C)O)CC12,,CYP2A6; CYP2B6; CYP2D6; CYP3A4,0.61,Hydroxylation of penultimate aliphatic tertiary carbon
alprazolam,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=CC(Cl)=CC=C3N12,,4-Hydroxyalprazolam,CC1=NN=C2C(O)N=C(C3=CC=CC=C3)C3=CC(Cl)=CC=C3N12,,CYP3A4 (major); CYP2C9 (minor),0.87,Hydroxylation of heteroalicyclic secondary carbon
alprazolam,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=CC(Cl)=CC=C3N12,,Beta-Hydroxyalprazolam,OCC1=NN=C2C(O)N=C(C3=CC=CC=C3)C3=CC=CC=C3N12,,CYP2C9 (minor); CYP2C19 (minor); CYP3A4 (minor),0.8,Aliphatic hydroxylation of methyl carbon adjacent to aromatic ring
ambroxol,NC1=C(Br)C=C(Br)C=C1CNC1CCC(O)CC1,,"4-Aminocyclohexanol, cis-",NC1CCC(O)CC1,,CYP3A4,0.17,N-dealkylation of acyclic secondary amine
ambroxol,NC1=C(Br)C=C(Br)C=C1CNC1CCC(O)CC1,,"2-Amino-3,5-dibromobenzaldehyde",NC1=C(Br)C=C(Br)C=C1C=O,,CYP3A4,0.46,N-dealkylation of acyclic secondary amine
Ametryn,CCN=C1N=C(SC)NC(=NC(C)C)N1,,,CSC1=NC(=N)NC(=NC(C)C)N1,,CYP1A1; CYP1A2; CYP2C19; CYP3A4,0.98,N-dealkylation of secondary arylalkylamine
Ametryn,CCN=C1N=C(SC)NC(=NC(C)C)N1,,,CCN=C1NC(SC)=NC(=N)N1,,CYP1A1; CYP1A2; CYP2C8; CYP2C9; CYP2C19; CYP3A4,0.91,N-deisopropylation
aminopyrine,CN(C)C1=CN(C)N(C2=CC=CC=C2)C1=O,,"4-(Dimethylamino)-5-methyl-2-phenyl-1,2-dihydro-3H-pyrazol-3-one",CN(C)C1=CNN(C2=CC=CC=C2)C1=O,,CYP2C19; CYP2C8; CYP2D6; CYP2C18; CYP1A2,0.76,N-dealkylation of hydrazide
aminopyrine,CN(C)C1=CN(C)N(C2=CC=CC=C2)C1=O,,N-Desmethylaminopyrine,CNC1=CN(C)N(C2=CC=CC=C2)C1=O,,CYP1A2; CYP3A4; CYP2C18; CYP2C19; CYP2C8; CYP2C9; CYP2D6,0.95,N-dealkylation of acyclic tertiary amine
amiodarone,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=CC=CC=C2O1,,N-Desethylamiodarone,CCCCC1=C(C(=O)C2=CC(I)=C(OCCNCC)C(I)=C2)C2=CC=CC=C2O1,,CYP3A4; CYP2C8; CYP2C9; CYP1A2; CYP2D6,0.99,N_DEALKYLATION_OF_ALIPHATIC_TERTIARY_AMINES_PATTERN1; N_DEALKYLATION_OF_ACYCLIC_TERTIARY_AMINES
androstenedione,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,,6beta-hydroxy-androstenedione,CC12CCC3C(CC(O)C4=CC(=O)CCC43C)C1CCC2=O,,CYP3A4,0.73,Hydroxylation of carbon gamma to conjugated carbonyl
aprepitant,CC(OC1OCCN(CC2=NC(O)=NN2)C1C1=CC=C(F)C=C1)C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1,,"5‐oxo‐1,4‐dihydro‐1,2,4‐triazole‐3‐carbaldehyde",O=CC1=NNC(O)=N1,,CYP3A4; CYP3A5; CYP1A2; CYP2C19,0.13,N-dealkylation of alicyclic tertiary amine
aprepitant,CC(OC1OCCN(CC2=NC(O)=NN2)C1C1=CC=C(F)C=C1)C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1,,"(2R,3S)‐2‐[(1R)‐1‐[3,5‐bis(trifluoromethyl)phenyl]ethoxy]‐3‐(4‐fluorophenyl)morpholine",CC(OC1OCCNC1C1=CC=C(F)C=C1)C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1,,CYP3A4; CYP3A5; CYP1A2; CYP2C19,0.74,N-dealkylation of alicyclic tertiary amine
aprepitant,CC(OC1OCCN(CC2=NC(O)=NN2)C1C1=CC=C(F)C=C1)C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1,,"1‐[3,5‐bis(trifluoromethyl)phenyl]ethanone",CC(=O)C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1,,CYP3A4; CYP3A5; CYP1A2; CYP2C19,0.21,O-dealkylation of dialkylether
aprepitant,CC(OC1OCCN(CC2=NC(O)=NN2)C1C1=CC=C(F)C=C1)C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1,,"5‐{[(2S,3S)‐3‐(4‐fluorophenyl)‐2‐hydroxymorpholin‐4‐yl]methyl}‐2,4‐dihydro‐1,2,4‐triazol‐3‐one",OC1=NNC(CN2CCOC(O)C2C2=CC=C(F)C=C2)=N1,,CYP3A4; CYP3A5; CYP1A2; CYP2C19,0.75,O-dealkylation of dialkylether
arachidonic acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,,20-HETE,O=C(O)CCCC=CCC=CCC=CCC=CCCCCCO,,CYP1A1; CYP1A2; CYP2A6,0.96,Hydroxylation of terminal methyl
arachidonic acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,,19-HETE,CC(O)CCCC=CCC=CCC=CCC=CCCCC(=O)O,,CYP1A1; CYP1A2; CYP2C8; CYP2C9; CYP2C19; CYP2E1,0.89,Hydroxylation of penultimate aliphatic secondary carbon
arachidonic acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,,18-HETE,CCC(O)CCC=CCC=CCC=CCC=CCCCC(=O)O,,CYP1A1; CYP1A2; CYP2E1,0.81,Hydroxylation of acyclic aliphatic secondary carbon
arachidonic acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,,16-HETE,CCCCC(O)C=CCC=CCC=CCC=CCCCC(=O)O,,CYP1A1; CYP1A2,0.72,Allylic hydroxylation
arachidonic acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,,"14,15-EET",CCCCCC1OC1CC=CCC=CCC=CCCCC(=O)O,,CYP1A1; CYP1A2; CYP2B6 (minor); CYP2D6,0.47,EPOXIDATION_OF_12_DISUBSTITUTED_ALKLENE
arachidonic acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,,"11,12-EET",CCCCCC=CCC1OC1CC=CCC=CCCCC(=O)O,,CYP1A1; CYP1A2; CYP2B6 (minor); CYP2D6,0.53,EPOXIDATION_OF_12_DISUBSTITUTED_ALKLENE
arachidonic acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,,"8,9-EET",CCCCCC=CCC=CCC1OC1CC=CCCCC(=O)O,,CYP1A1; CYP1A2; CYP2B6 (minor); CYP2D6,0.53,EPOXIDATION_OF_12_DISUBSTITUTED_ALKLENE
arachidonic acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,,"5,6-EET",CCCCCC=CCC=CCC=CCC1OC1CCCC(=O)O,,CYP1A1; CYP1A2; CYP2B6 (minor); CYP2D6,0.38,EPOXIDATION_OF_12_DISUBSTITUTED_ALKLENE
arachidonic acid,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,,11-HETE,CCCCCC=CC=CC(O)CC=CCC=CCCCC(=O)O,,CYP1A1; CYP1A2; CYP2C8,0.63,"Aliphatic hydroxylation of acyclic 1,2-disubstituted alkene"
aripiprazole,OC1=NC2=CC(OCCCCN3CCN(C4=CC=CC(Cl)=C4Cl)CC3)=CC=C2CC1,,dehydro-aripiprazole,OC1=CC=C2C=CC(OCCCCN3CCN(C4=CC=CC(Cl)=C4Cl)CC3)=CC2=N1,,CYP3A4,0.54,"Dehydrogenation of alpha,beta-unsaturated amide"
aripiprazole,OC1=NC2=CC(OCCCCN3CCN(C4=CC=CC(Cl)=C4Cl)CC3)=CC=C2CC1,,4-Hydroxyaripiprazole,OC1=NC2=CC(OCCCCN3CCN(C4=CC=C(O)C(Cl)=C4Cl)CC3)=CC=C2CC1,,CYP2D6,0.94,Hydroxylation of aromatic carbon ortho to halide group
aripiprazole,OC1=NC2=CC(OCCCCN3CCN(C4=CC=CC(Cl)=C4Cl)CC3)=CC=C2CC1,,"2,3‐dichlorophenylpiperazine",ClC1=CC=CC(N2CCNCC2)=C1Cl,,CYP3A4,0.41,N-dealkylation of alicyclic tertiary amine
aripiprazole,OC1=NC2=CC(OCCCCN3CCN(C4=CC=CC(Cl)=C4Cl)CC3)=CC=C2CC1,,"4‐[(2‐oxo‐3,4‐dihydro‐1H‐quinolin‐7‐yl)oxy]butanal",O=CCCCOC1=CC=C2CCC(O)=NC2=C1,,CYP3A4,0.66,N-dealkylation of alicyclic tertiary amine
arverapamil,COC1=CC=C(CCNCCCC(C#N)(C2=CC=C(OC)C(OC)=C2)C(C)C)C=C1OC,,"(2R)-5-{[2-(3,4-dimethoxyphenyl)ethyl]amino}-2-(3-methoxyphenyl)-2-(propan-2-yl)pentanenitrile",COC1=CC=CC(C(C#N)(CCCNCCC2=CC=C(OC)C(OC)=C2)C(C)C)=C1,,CYP2C8; CYP3A4; CYP2D6,0.99,O-aryl dealkylation adjacent to substituted carbon
arverapamil,COC1=CC=C(CCNCCCC(C#N)(C2=CC=C(OC)C(OC)=C2)C(C)C)C=C1OC,,(2R)-5-amino-2-(3-methoxyphenyl)-2-(propan-2-yl)pentanenitrile,COC1=CC=CC(C(C#N)(CCCN)C(C)C)=C1,,CYP2C8; CYP3A4; CYP2D6,0.79,N-dealkylation of acyclic secondary amine
arverapamil,COC1=CC=C(CCNCCCC(C#N)(C2=CC=C(OC)C(OC)=C2)C(C)C)C=C1OC,,"2-(3,4-dimethoxyphenyl)acetaldehyde",COC1=CC=C(CC=O)C=C1OC,,CYP2C8; CYP3A4; CYP2D6,0.41,N-dealkylation of acyclic secondary amine
astemizole,COC1=CC=C(CCN2CCC(N=C3NC4=CC=CC=C4N3CC3=CC=C(F)C=C3)CC2)C=C1,,6-Hydroxyastemizole,COC1=CC=C(CCN2CCC(N=C3NC4=CC=C(O)C=C4N3CC3=CC=C(F)C=C3)CC2)C=C1,,CYP2D6; CYP3A4 (minor),0.93,Aromatic hydroxylation of fused benzene ring
astemizole,COC1=CC=C(CCN2CCC(N=C3NC4=CC=CC=C4N3CC3=CC=C(F)C=C3)CC2)C=C1,,6-desmethylastermizole,OC1=CC=C(CCN2CCC(N=C3NC4=CC=CC=C4N3CC3=CC=C(F)C=C3)CC2)C=C1,,CYP2D6,0.98,O-aryl dealkylation not adjacent to substituted carbon
astemizole,COC1=CC=C(CCN2CCC(N=C3NC4=CC=CC=C4N3CC3=CC=C(F)C=C3)CC2)C=C1,,norastemizole,FC1=CC=C(CN2C(=NC3CCNCC3)NC3=CC=CC=C32)C=C1,,CYP3A4 (minor),0.85,N-dealkylation of alicyclic tertiary amine
astemizole,COC1=CC=C(CCN2CCC(N=C3NC4=CC=CC=C4N3CC3=CC=C(F)C=C3)CC2)C=C1,,2-(4-hydroxyphenyl)acetaldehyde,O=CCC1=CC=C(O)C=C1,,CYP3A4 (minor),0.13,N-dealkylation of alicyclic tertiary amine
atorvastatin,CC(C)C1=C(C(O)=NC2=CC=CC=C2)C(C2=CC=CC=C2)=C(C2=CC=C(F)C=C2)N1CCC(O)CC(O)CC(=O)O,,,CC(C)C1=C(C(O)=NC2=CC=CC=C2O)C(C2=CC=CC=C2)=C(C2=CC=C(F)C=C2)N1CCC(O)CC(O)CC(=O)O,,CYP3A4,0.99,Aromatic Hydroxylation
atorvastatin,CC(C)C1=C(C(O)=NC2=CC=CC=C2)C(C2=CC=CC=C2)=C(C2=CC=C(F)C=C2)N1CCC(O)CC(O)CC(=O)O,,,CC(C)C1=C(C(=O)NC2=CC=C(O)C=C2)C(C2=CC=CC=C2)=C(C2=CC=C(F)C=C2)N1CCC(O)CC(O)CC(=O)O,,CYP3A4,0.78,Aromatic Hydroxylation
barnidipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCN(CC3=CC=CC=C3)C2)C1C1=CC=CC([N+](=O)[O-])=C1,,,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCNC2)C1C1=CC=CC([N+](=O)[O-])=C1,,CYP2A6;CYP2D6;CYP3A4,0.93,N-dealkylation
barnidipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCN(CC3=CC=CC=C3)C2)C1C1=CC=CC([N+](=O)[O-])=C1,,,COC(=O)C1=C(C)NC(C)=C(C(=O)O)C1C1=CC=CC([N+](=O)[O-])=C1,,CYP2A6;CYP2D6;CYP3A4,0.83,O-dealkylation
barnidipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCN(CC3=CC=CC=C3)C2)C1C1=CC=CC([N+](=O)[O-])=C1,,,COC(=O)C1=C(C)N=C(C)C(C(=O)OC2CCN(CC3=CC=CC=C3)C2)=C1C1=CC=CC([N+](=O)[O-])=C1,,CYP2A6;CYP2D6;CYP3A4,0.45,Dehydrogenation
"benzeneethanol, 2-[(2,6-dichlorophenyl)amino]- (reduced_diclofenac)",OCCC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,,,OCCC1=CC(O)=CC=C1NC1=C(Cl)C=CC=C1Cl,,CYP1A2;CYP2C8;CYP2C9;CYP2C19;CYP2D6;CYP3A4,0.84,Aromatic Hydroxylation
"benzo(a)pyrene-7,8-diol",OC1=CC=C2C(=C1O)C=C1C=CC3=CC=CC4=CC=C2C1=C34,,,OC1=C(O)C2=C(O2)C2=C1C=C1C=CC3=CC=CC4=CC=C2C1=C34,,CYP1A2,0.36,Epoxidation
bergapten,COC1=C2C=COC2=CC2=C1C=CC(=O)O2,,,COC1=C2C(=CC3=C1C=CC(=O)O3)OC1OC21,,CYP2D6,0.44,Epoxidation
beta_arteether,CCOC1OC2OC3(C)CCCC4C(C)CCC(C1C)C24OO3,,DIHYDROQINGHAOSU,CC1CCC2C(C)C(O)OC3OC4(C)CCCC1C32OO4,,CYP2B6;CYP3A4,0.99,O-dealkylation
beta-artelinic acid,CC1CCC2C(C)C(OCC3=CC=C(C(=O)O)C=C3)OC3OC4(C)CCC1C32OO4,,Dihydroqinghaosu (DQHS),CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,,CYP3A4,0.81,O-Debenzylation
beta-methylstyrene,CC=CC1=CC=CC=C1,,2-methyl-3-phenyloxirane,CC1OC1C1=CC=CC=C1,,CYP1A2;CYP2E1;CYP3A4,0.18,Epoxidation
beta-methylstyrene,CC=CC1=CC=CC=C1,,,OCC=CC1=CC=CC=C1,,CYP1A2;CYP2E1;CYP3A4,0.83,Aliphatic Hydroxylation
bms_275183,COC(=O)OC12COC1CC(O)C1(C)C(=O)C(OC(C)=O)C3=C(C)C(OC(=O)C(O)C(N=C(O)OC(C)(C)C)C(C)(C)C)CC(O)(C(OC(=O)C4=CC=CC=C4)C21)C3(C)C,,,COC(=O)OC12COC1CC(O)C1(C)C(=O)C(OC(C)=O)C3=C(C)C(OC(=O)C(O)C(N=C(O)OC(C)(C)C)C(C)(C)CO)CC(O)(C(OC(=O)C4=CC=CC=C4)C21)C3(C)C,,CYP3A4,0.99,Aliphatic Hydroxylation
brn 4201400,CC1=NC2=C(N1)N(CC1CCCCC1)C(=O)N(C)C2=O,,,CN1C(=O)C2=C(NC(CO)=N2)N(CC2CCCCC2)C1=O,,CYP1A2,0.96,Aliphatic Hydroxylation
brofaromine,COC1=CC(Br)=C2OC(C3CCNCC3)=CC2=C1,,O-desmethyl-brofaromine,OC1=CC(Br)=C2OC(C3CCNCC3)=CC2=C1,,CYP2D6,0.95,O-aryl demethylation
bromocriptine,CC(C)CC1C(=O)N2CCCC2C2(O)OC(N=C(O)C3C=C4C5=CC=CC6=C5C(=C(Br)N6)CC4N(C)C3)(C(C)C)C(=O)N12,,,CC(C)CC1C(=O)N2CC(O)CC2C2(O)OC(N=C(O)C3C=C4C5=CC=CC6=C5C(=C(Br)N6)CC4N(C)C3)(C(C)C)C(=O)N12,,CYP3A4,0.99,Aliphatic Hydroxylation
bropirimine,N=C1N=C(O)C(Br)=C(C2=CC=CC=C2)N1,,m-hydroxybropirimine,N=C1N=C(O)C(Br)=C(C2=CC=CC(O)=C2)N1,,CYP1A2,0.88,m-Hydroxylation of monosubstituted benzene
bropirimine,N=C1N=C(O)C(Br)=C(C2=CC=CC=C2)N1,,p-hydroxybropirimine,N=C1NC(C2=CC=C(O)C=C2)=C(Br)C(=O)N1,,CYP1A2,0.61,p-Hydroxylation of monosubstituted benzene
brotizolam,CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(SC(Br)=C3)N12,,alpha-OH-BRT,OCC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(SC(Br)=C3)N12,,CYP3A4,0.95,Aliphatic Hydroxylation
brotizolam,CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(SC(Br)=C3)N12,,6-OH-BRT,CC1=NN=C2C(O)N=C(C3=CC=CC=C3Cl)C3=C(SC(Br)=C3)N12,,CYP3A4,0.91,Aliphatic Hydroxylation
caffeine,CN1C(=O)C2=C(N=CN2C)N(C)C1=O,,Paraxanthine,CN1C(O)=NC2=C(C1=O)N(C)C=N2,,CYP1A2,0.62,N-dealkylation of N-acylurea
caffeine,CN1C(=O)C2=C(N=CN2C)N(C)C1=O,,Theobromine,CC1C(O)=NC(=O)C2=C1N=CN2C,,CYP1A2 (major); CYP2E1 (minor),0.27,N-dealkylation of N-acylurea
caffeine,CN1C(=O)C2=C(N=CN2C)N(C)C1=O,,Theophylline,CN1C(=O)C2=C(NC=N2)N(C)C1=O,,CYP1A2 (major); CYP2C8 (minor); CYP2C9 (minor); CYP3A4 (minor); CYP2E1 (minor),0.91,N-dealkylation of mixed tertiary amine
caffeine,CN1C(=O)C2=C(N=CN2C)N(C)C1=O,,"1,3,7-Trimethyluric acid",CN1C(=O)C2=C(N=C(O)N2C)N(C)C1=O,,CYP1A2 (major); CYP2C8 (minor); CYP2C9 (minor); CYP3A4 (minor); CYP2E1 (minor),0.85,HYDROXYLATION_OF_AROMATIC_CARBON_ADJACENT_TO_N
carbamazepine,N=C(O)N1C2=CC=CC=C2C=CC2=CC=CC=C21,," Carbamazepine 10,11-epoxide ",N=C(O)N1C2=CC=CC=C2C2OC2C2=CC=CC=C21,,CYP3A4; CYP2C8 ,0.51,EPOXIDATION_OF_12_DISUBSTITUTED_ALKLENE
carbamazepine,N=C(O)N1C2=CC=CC=C2C=CC2=CC=CC=C21,,2-Hydroxycarbamazepine ,N=C(O)N1C2=CC=CC=C2C=CC2=CC(O)=CC=C21,,CYP3A4; CYP2C8,0.87,Aromatic hydroxylation of fused benzene ring
carbamazepine,N=C(O)N1C2=CC=CC=C2C=CC2=CC=CC=C21,,3-Hydroxycarbamazepine ,N=C(O)N1C2=CC=CC=C2C=CC2=CC=C(O)C=C21,,CYP3A4; CYP2C8 ,0.85,Aromatic hydroxylation of fused benzene ring
carbamazepine,N=C(O)N1C2=CC=CC=C2C=CC2=CC=CC=C21,,9-Hydroxycarbamazepine ,N=C(O)N1C2=CC=CC=C2C=CC2=C(O)C=CC=C21,,CYP3A4; CYP2C8 ,0.78,Aromatic hydroxylation of fused benzene ring
carbaryl,CN=C(O)OC1=CC=CC2=CC=CC=C12,,4-hydroxycarbaryl,CN=C(O)OC1=CC=CC2=C(O)C=CC=C12,,CYP1A2;CYP2B6;CYP2C19;CYP3A4,0.91,Aromatic Hydroxylation
carbaryl,CN=C(O)OC1=CC=CC2=CC=CC=C12,,5-hydroxycarbaryl,CN=C(O)OC1=CC=C(O)C2=CC=CC=C12,,CYP1A2;CYP2B6;CYP2C19;CYP3A4,0.92,Aromatic Hydroxylation
carbaryl,CN=C(O)OC1=CC=CC2=CC=CC=C12,,carbaryl methylol,OCN=C(O)OC1=CC=CC2=CC=CC=C12,,CYP1A2;CYP2B6;CYP2C19;CYP3A4,0.93,Aliphatic Hydroxylation
Carbofuran,CN=C(O)OC1=CC=CC2=C1OC(C)(C)C2,,e-hydroxy-carbofuran,CN=C(O)OC1=CC=CC2=C1OC(C)(C)C2O,,CYP1A2; CYP2C19; CYP3A4,0.79,Hydroxylation of alicyclic secondary carbon
cerivastatin,COCC1=C(C(C)C)N=C(C(C)C)C(C=CC(O)CC(O)CC(=O)O)=C1C1=CC=C(F)C=C1,,,CC(C)C1=NC(C(C)C)=C(CO)C(C2=CC=C(F)C=C2)=C1C=CC(O)CC(O)CC(=O)O,,CYP2C8;CYP3A4,0.96,O-Demethylation 
cerivastatin,COCC1=C(C(C)C)N=C(C(C)C)C(C=CC(O)CC(O)CC(=O)O)=C1C1=CC=C(F)C=C1,,,COCC1=C(C(C)CO)N=C(C(C)C)C(C=CC(O)CC(O)CC(=O)O)=C1C1=CC=C(F)C=C1,,CYP2C8,0.95,Aliphatic Hydroxylation
cevimeline,CC1OC2(CS1)CN1CCC2CC1,,,CC1OC2(CN3CCC2CC3)CS1=O,,CYP2C19;CYP2D6;CYP3A4;CYP1A2;CYP2A6;CYP2E1,0.82,S-Oxidation
(R)-colchicine,COC1=CC2=C(C3=CC=C(OC)C(=O)C=C3C(N=C(C)O)CC2)C(OC)=C1OC,,2-demethyicolchicine,COC1=CC2=C(C3=CC=C(OC)C(=O)C=C3C(N=C(C)O)CC2)C(OC)=C1O,,CYP3A4,0.99,O-demethylation 
(R)-colchicine,COC1=CC2=C(C3=CC=C(OC)C(=O)C=C3C(N=C(C)O)CC2)C(OC)=C1OC,,Colchiceine,COC1=CC2=C(C3=CC=C(O)C(=O)C=C3C(N=C(C)O)CC2)C(OC)=C1OC,,CYP3A4,0.99,O-demethylation 
{4-[5-(4-Fluoro-phenyl)-2-methylsulfanyl-3H-imidazol-4-yl]-pyridin-2-yl}-(1-phenyl-ethyl)-amine,CSC1=NC(C2=CC=C(F)C=C2)=C(C2=CC=NC(NC(C)C3=CC=CC=C3)=C2)N1,,,CC(NC1=CC(C2=C(C3=CC=C(F)C=C3)N=C(S(C)(=O)=O)N2)=CC=N1)C1=CC=CC=C1,,CYP1A2;CYP2C19;CYP2D6;CYP3A4,0.92,S-OXIDATION
{4-[5-(4-Fluoro-phenyl)-2-methylsulfanyl-3H-imidazol-4-yl]-pyridin-2-yl}-(1-phenyl-ethyl)-amine,CSC1=NC(C2=CC=C(F)C=C2)=C(C2=CC=NC(NC(C)C3=CC=CC=C3)=C2)N1,,,CS(=O)C1=NC(C2=CC=C(F)C=C2)=C(C2=CC(=N)NC=C2)N1,,CYP3A4,0.57,N-dealkylation
{4-[5-(4-Fluoro-phenyl)-2-methylsulfanyl-3H-imidazol-4-yl]-pyridin-2-yl}-(1-phenyl-ethyl)-amine,CSC1=NC(C2=CC=C(F)C=C2)=C(C2=CC=NC(NC(C)C3=CC=CC=C3)=C2)N1,,,CC(NC1=CC(C2=C(C3=CC=C(F)C=C3)N=C(S(C)=O)N2)=CC=[N+]1O)C1=CC=CC=C1,,CYP3A4,0.86,N-oxidation
reduced_haloperidol,OC(CCCN1CCC(O)(C2=CC=C(Cl)C=C2)CC1)C1=CC=C(F)C=C1,,CPHP,OC1(C2=CC=C(Cl)C=C2)CCNCC1,,CYP3A4,0.72,N-Demethylation
reduced_haloperidol,OC(CCCN1CCC(O)(C2=CC=C(Cl)C=C2)CC1)C1=CC=C(F)C=C1,,haloperidol,O=C(CCCN1CCC(O)(C2=CC=C(Cl)C=C2)CC1)C1=CC=C(F)C=C1,,CYP3A4,0.84,Dehydrogenation
DRF_4367,COC1=CC=C(C2=CC(C(F)(F)F)=NN2C2=CC=C(S(N)(=O)=O)C(CO)=C2)C=C1,,,NS(=O)(=O)C1=CC=C(N2N=C(C(F)(F)F)C=C2C2=CC=C(O)C=C2)C=C1CO,,CYP2C19;CYP2D6,0.99,O-demethylation
benzodioxolyl-butanamine (BDB),CCC(N)CC1=CC=C2OCOC2=C1,,DHABB,CCC(N)CC1=CC=C(O)C(O)=C1,,CYP2C19;CYP2D6;CYP3A4,0.69,O-demethylenation
itraconazole,CCC(C)N1N=CN(C2=CC=C(N3CCN(C4=CC=C(OCC5COC(CN6C=NC=N6)(C6=CC=C(Cl)C=C6Cl)O5)C=C4)CC3)C=C2)C1=O,,Hydroxy-iteraconazole,CC(O)C(C)N1N=CN(C2=CC=C(N3CCN(C4=CC=C(OCC5COC(CN6C=NC=N6)(C6=CC=C(Cl)C=C6Cl)O5)C=C4)CC3)C=C2)C1=O,,CYP3A4,0.98,Aliphatic Hydroxylation
